rate_hz_per_channel,repeats,generated_total_mean,generated_total_std,accepted_total_mean,accepted_total_std,sent_total_mean,sent_total_std,sent_word_total_mean,sent_word_total_std,busy_counter_total_mean,busy_counter_total_std,full_counter_total_mean,full_counter_total_std,spacing_counter_total_mean,spacing_counter_total_std,queue_counter_total_mean,queue_counter_total_std,ring_counter_total_mean,ring_counter_total_std,output_counter_total_mean,output_counter_total_std,dead_fraction_mean,dead_fraction_std
2425,4,309.000000000,11.401754251,309.000000000,11.401754251,285.250000000,7.973915809,34454.000000000,993.941312822,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
2647,4,334.250000000,16.958282146,334.000000000,17.029386366,311.500000000,17.972200756,37588.250000000,2233.956784870,0.250000000,0.500000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.250000000,0.500000000,0.000000000,0.000000000,0.000755287,0.001510574
2870,4,383.250000000,17.153716798,383.250000000,17.153716798,358.500000000,15.154757229,43501.250000000,2013.220699112,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
3092,4,409.250000000,21.929812281,409.000000000,22.135943621,386.500000000,20.534523775,46672.250000000,2647.379254407,0.250000000,0.500000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.250000000,0.500000000,0.000000000,0.000000000,0.000631313,0.001262626
3315,4,421.000000000,18.565200421,421.000000000,18.565200421,394.000000000,16.772994167,47813.750000000,2123.812668293,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
3537,4,446.500000000,13.304134696,446.250000000,13.720422734,420.250000000,19.500000000,51179.000000000,2085.608304548,0.250000000,0.500000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.250000000,0.500000000,0.000000000,0.000000000,0.000581395,0.001162791
3760,4,471.000000000,25.232254490,470.500000000,25.172736575,444.750000000,23.428970670,54038.500000000,2737.728803224,0.500000000,0.577350269,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.500000000,0.577350269,0.000000000,0.000000000,0.001059284,0.001226981
3982,4,514.750000000,14.637281168,514.500000000,14.821156050,488.500000000,11.000000000,59279.750000000,1363.747380077,0.250000000,0.500000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.250000000,0.500000000,0.000000000,0.000000000,0.000493097,0.000986193
4204,4,572.250000000,33.260336739,572.250000000,33.260336739,540.250000000,25.824729750,65789.000000000,3358.263638648,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
4427,4,575.000000000,18.384776311,574.750000000,18.099263337,550.000000000,10.862780491,66913.500000000,1574.126106765,0.250000000,0.500000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.250000000,0.500000000,0.000000000,0.000000000,0.000423012,0.000846024
4649,4,600.000000000,35.870136140,600.000000000,35.870136140,568.000000000,39.420806689,69143.500000000,4737.766949383,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
4872,4,612.500000000,16.441816607,612.000000000,16.020819788,581.250000000,14.150971698,70801.750000000,1877.713037181,0.500000000,0.577350269,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.500000000,0.577350269,0.000000000,0.000000000,0.000802601,0.000926802
