rate_hz_per_channel,repeats,generated_total_mean,generated_total_std,accepted_total_mean,accepted_total_std,sent_total_mean,sent_total_std,sent_word_total_mean,sent_word_total_std,busy_counter_total_mean,busy_counter_total_std,full_counter_total_mean,full_counter_total_std,spacing_counter_total_mean,spacing_counter_total_std,queue_counter_total_mean,queue_counter_total_std,ring_counter_total_mean,ring_counter_total_std,output_counter_total_mean,output_counter_total_std,dead_fraction_mean,dead_fraction_std
15341,4,1953.500000000,79.139118014,1129.500000000,36.409705666,1017.500000000,32.150686877,126319.250000000,4397.092022007,5.500000000,3.109126351,818.500000000,103.022651231,0.000000000,0.000000000,0.000000000,0.000000000,5.500000000,3.109126351,818.500000000,103.022651231,0.420809965,0.036789446
15508,4,1984.750000000,28.732965968,1266.500000000,99.948319979,1146.250000000,82.200466341,142119.250000000,10690.555313765,8.000000000,2.160246899,710.250000000,97.167810171,0.000000000,0.000000000,0.000000000,0.000000000,8.000000000,2.160246899,710.250000000,97.167810171,0.361947538,0.048897584
15674,4,1987.250000000,72.633210953,1258.500000000,63.720744921,1127.000000000,63.340350488,140327.250000000,7457.357636366,6.500000000,1.732050808,722.250000000,119.544622073,0.000000000,0.000000000,0.000000000,0.000000000,6.500000000,1.732050808,722.250000000,119.544622073,0.365605147,0.048348552
15840,4,2018.500000000,25.980762114,1189.750000000,109.033251809,1078.500000000,96.154389742,133842.250000000,12045.262675287,6.500000000,2.380476143,822.250000000,88.590349362,0.000000000,0.000000000,0.000000000,0.000000000,6.500000000,2.380476143,822.250000000,88.590349362,0.410921735,0.048254711
16007,4,2034.250000000,52.423754158,1350.500000000,144.232451272,1222.000000000,121.045446011,151697.500000000,15371.816515949,8.000000000,4.690415760,675.750000000,113.731775097,0.000000000,0.000000000,0.000000000,0.000000000,8.000000000,4.690415760,675.750000000,113.731775097,0.336830120,0.058740782
16173,4,2067.750000000,65.280803712,1257.500000000,40.861554873,1124.250000000,44.500000000,139923.750000000,4884.377160908,7.750000000,1.500000000,802.500000000,59.913827007,0.000000000,0.000000000,0.000000000,0.000000000,7.750000000,1.500000000,802.500000000,59.913827007,0.391612721,0.020465643
16339,4,2086.250000000,40.202611855,1153.000000000,142.830902352,1029.500000000,132.172866605,128436.500000000,16769.032222125,7.000000000,0.816496581,926.250000000,120.184233575,0.000000000,0.000000000,0.000000000,0.000000000,7.000000000,0.816496581,926.250000000,120.184233575,0.447834162,0.062131979
16506,4,2122.500000000,52.322716545,1190.500000000,87.149297186,1063.750000000,79.016348519,132882.500000000,9857.945069841,11.000000000,4.082482905,921.000000000,64.275448916,0.000000000,0.000000000,0.000000000,0.000000000,11.000000000,4.082482905,921.000000000,64.275448916,0.439401831,0.032561598
16672,4,2175.250000000,27.873224906,1284.750000000,37.871493237,1149.500000000,44.185216230,143550.500000000,5324.347941298,12.500000000,2.081665999,878.000000000,53.572380944,0.000000000,0.000000000,0.000000000,0.000000000,12.500000000,2.081665999,878.000000000,53.572380944,0.409261049,0.020686072
16839,4,2121.500000000,74.087785768,1306.250000000,232.181502278,1159.750000000,208.496802533,145396.500000000,26610.569660694,7.750000000,2.986078811,807.500000000,256.489765878,0.000000000,0.000000000,0.000000000,0.000000000,7.750000000,2.986078811,807.500000000,256.489765878,0.383217318,0.113751960
17005,4,2155.500000000,38.854429177,1383.000000000,97.334474879,1234.250000000,85.745262260,153993.500000000,11134.878251093,7.750000000,2.217355783,764.750000000,116.800042808,0.000000000,0.000000000,0.000000000,0.000000000,7.750000000,2.217355783,764.750000000,116.800042808,0.358001708,0.050821317
17171,4,2218.500000000,40.187062595,1203.500000000,50.083264004,1063.250000000,48.835608593,133198.750000000,5985.041541209,9.250000000,3.862210075,1005.750000000,72.052642792,0.000000000,0.000000000,0.000000000,0.000000000,9.250000000,3.862210075,1005.750000000,72.052642792,0.457285099,0.027596188
17338,4,2207.500000000,48.086727205,1269.000000000,180.597157600,1137.000000000,155.809713005,141933.250000000,19430.476137158,10.250000000,2.753785274,928.250000000,146.105840632,0.000000000,0.000000000,0.000000000,0.000000000,10.250000000,2.753785274,928.250000000,146.105840632,0.425963574,0.072222679
17504,4,2262.500000000,15.198684154,1218.750000000,110.846365149,1081.750000000,102.157965916,135156.250000000,12674.203969086,10.000000000,4.082482905,1033.750000000,125.215480939,0.000000000,0.000000000,0.000000000,0.000000000,10.000000000,4.082482905,1033.750000000,125.215480939,0.461079666,0.052527088
17671,4,2272.000000000,58.246602190,1345.250000000,61.293691899,1191.000000000,55.443665103,149328.500000000,6972.080057869,12.000000000,4.546060566,914.750000000,50.579145900,0.000000000,0.000000000,0.000000000,0.000000000,12.000000000,4.546060566,914.750000000,50.579145900,0.407936361,0.020609271
17837,4,2318.000000000,48.675798230,1357.750000000,111.691166467,1206.750000000,102.668966424,150998.000000000,12506.543807144,9.750000000,6.701989754,950.500000000,157.472748965,0.000000000,0.000000000,0.000000000,0.000000000,9.750000000,6.701989754,950.500000000,157.472748965,0.413406391,0.059476269
18003,4,2305.750000000,60.588090139,1342.750000000,150.336012541,1190.500000000,132.626040681,148787.250000000,16592.692796831,8.500000000,4.434711565,954.500000000,182.721098946,0.000000000,0.000000000,0.000000000,0.000000000,8.500000000,4.434711565,954.500000000,182.721098946,0.416913141,0.071279374
18170,4,2277.000000000,34.292856399,1363.000000000,103.121287812,1209.750000000,90.599392934,151321.250000000,11379.422814156,9.500000000,4.795831523,904.500000000,103.038827633,0.000000000,0.000000000,0.000000000,0.000000000,9.500000000,4.795831523,904.500000000,103.038827633,0.401363709,0.045499251
18336,4,2340.000000000,27.067816068,1344.500000000,176.509678677,1189.750000000,154.217108865,148912.500000000,19206.074880968,10.250000000,3.304037934,985.250000000,179.104020055,0.000000000,0.000000000,0.000000000,0.000000000,10.250000000,3.304037934,985.250000000,179.104020055,0.425414957,0.074784109
18503,4,2369.250000000,55.198882839,1267.250000000,33.629104458,1112.500000000,23.797758998,140162.250000000,3420.828201377,16.000000000,4.966554809,1086.000000000,42.197946238,0.000000000,0.000000000,0.000000000,0.000000000,16.000000000,4.966554809,1086.000000000,42.197946238,0.465049209,0.012429646
18669,4,2353.250000000,43.744523467,1307.750000000,277.852928723,1145.000000000,261.810363941,143722.750000000,32198.450380673,10.500000000,3.415650255,1035.000000000,283.020611735,0.000000000,0.000000000,0.000000000,0.000000000,10.500000000,3.415650255,1035.000000000,283.020611735,0.444147266,0.118872376
18835,4,2375.750000000,44.991665895,1399.250000000,58.585407739,1236.500000000,69.438221943,155472.750000000,7826.804770573,10.000000000,2.160246899,966.500000000,87.026815791,0.000000000,0.000000000,0.000000000,0.000000000,10.000000000,2.160246899,966.500000000,87.026815791,0.410757833,0.029802267
19002,4,2427.500000000,29.726531359,1314.750000000,143.936039036,1166.250000000,133.589857399,145896.500000000,16099.937111678,12.250000000,4.272001873,1100.500000000,153.163311534,0.000000000,0.000000000,0.000000000,0.000000000,12.250000000,4.272001873,1100.500000000,153.163311534,0.458288727,0.059983389
19168,4,2442.000000000,49.389607544,1361.000000000,124.865260715,1192.250000000,108.773081842,150364.000000000,13791.951590209,9.750000000,2.500000000,1071.250000000,126.784265585,0.000000000,0.000000000,0.000000000,0.000000000,9.750000000,2.500000000,1071.250000000,126.784265585,0.442621810,0.050931877
19334,4,2520.500000000,49.210432498,1255.500000000,250.945545222,1099.500000000,221.628066815,138425.500000000,27635.319013900,13.500000000,2.645751311,1251.500000000,213.201782357,0.000000000,0.000000000,0.000000000,0.000000000,13.500000000,2.645751311,1251.500000000,213.201782357,0.502956546,0.092200117
19501,4,2521.750000000,89.066922405,1324.250000000,150.785443595,1162.750000000,134.207240242,146691.000000000,16882.290267220,12.750000000,3.862210075,1184.750000000,95.010087184,0.000000000,0.000000000,0.000000000,0.000000000,12.750000000,3.862210075,1184.750000000,95.010087184,0.475703517,0.046234731
19667,4,2536.250000000,102.294916785,1243.750000000,97.605925367,1083.250000000,95.258857856,136521.000000000,11322.598553336,11.250000000,2.986078811,1281.250000000,169.054971336,0.000000000,0.000000000,0.000000000,0.000000000,11.250000000,2.986078811,1281.250000000,169.054971336,0.508417885,0.052799124
19834,4,2520.500000000,49.156213578,1437.500000000,223.073231623,1265.000000000,208.120157601,158584.750000000,26047.850357563,10.500000000,2.645751311,1072.500000000,262.227000898,0.000000000,0.000000000,0.000000000,0.000000000,10.500000000,2.645751311,1072.500000000,262.227000898,0.428563654,0.096858099
20000,4,2578.750000000,43.964948159,1286.000000000,102.956301410,1123.000000000,84.502465447,141308.500000000,10649.663734910,12.750000000,3.862210075,1280.000000000,88.079509535,0.000000000,0.000000000,0.000000000,0.000000000,12.750000000,3.862210075,1280.000000000,88.079509535,0.501460045,0.035885094
